x,y,z,time,object,paired,role
0.8977906034615774,2.2947843139199247,3.3081954201847084,714,Person2,0,person
2.4872870217255727,1.353183036461499,2.7957857344437076,714,Person3,0,person
1.5518365130503222,0.5267708504301218,2.7358679370906938,714,Person4,0,person
1.0,1.0,0.0,715,LatPulldown1,1,machine
2.0,1.0,0.0,715,Bench1,1,machine
1.0,2.0,0.0,715,BicepCurlMachine1,1,machine
2.0,2.0,0.0,715,ShoulderPress1,0,machine
1.93495786977386,1.175249055633914,3.214085605702612,715,Person1,0,person
0.8269468804144751,2.27361804640432,3.3435549853531166,715,Person2,0,person
2.5,1.359363057452367,2.8209214635035105,715,Person3,0,person
1.5808234228590796,0.5,2.7518811193159913,715,Person4,0,person
1.0,1.0,0.0,716,LatPulldown1,1,machine
2.0,1.0,0.0,716,Bench1,1,machine
1.0,2.0,0.0,716,BicepCurlMachine1,1,machine
2.0,2.0,0.0,716,ShoulderPress1,0,machine
1.9290482261226887,1.1655835762790345,3.2308465641581043,716,Person1,0,person
0.7996784800304289,2.257145573911721,3.3670346863453684,716,Person2,0,person
2.5,1.3799166053044367,2.8259767168754064,716,Person3,0,person
1.6088732249654054,0.5204521202650504,2.7307191619687123,716,Person4,0,person
1.0,1.0,0.0,717,LatPulldown1,1,machine
2.0,1.0,0.0,717,Bench1,1,machine
1.0,2.0,0.0,717,BicepCurlMachine1,1,machine
2.0,2.0,0.0,717,ShoulderPress1,0,machine
2.0322299819946967,1.1492912243725206,3.2238762406334427,717,Person1,0,person
0.8785080302818483,2.2011015867078396,3.378252163935167,717,Person2,0,person
2.458843954173639,1.4470238434961225,2.836738218121968,717,Person3,0,person
1.6237256023371645,0.5,2.7094118905812588,717,Person4,0,person
1.0,1.0,0.0,718,LatPulldown1,1,machine
2.0,1.0,0.0,718,Bench1,1,machine
1.0,2.0,0.0,718,BicepCurlMachine1,1,machine
2.0,2.0,0.0,718,ShoulderPress1,0,machine
2.1178685443026075,1.1189645183294892,3.2388477735114964,718,Person1,0,person
0.8642094486434392,2.30922468369448,3.375049591150084,718,Person2,0,person
2.40738544904933,1.4511092851736764,2.851334494457273,718,Person3,0,person
1.6840863607450653,0.5,2.720244686872588,718,Person4,0,person
1.0,1.0,0.0,719,LatPulldown1,1,machine
2.0,1.0,0.0,719,Bench1,1,machine
1.0,2.0,0.0,719,BicepCurlMachine1,1,machine
2.0,2.0,0.0,719,ShoulderPress1,0,machine
2.085233818595101,1.1208737272231863,3.227888056915626,719,Person1,0,person
0.8429688869664489,2.2829058301185503,3.3740721011616395,719,Person2,0,person
2.331653191838821,1.442423419282013,2.8135182862576436,719,Person3,0,person
1.6915718355975162,0.5,2.704152358951711,719,Person4,0,person
1.0,1.0,0.0,720,LatPulldown1,1,machine
2.0,1.0,0.0,720,Bench1,1,machine
1.0,2.0,0.0,720,BicepCurlMachine1,1,machine
2.0,2.0,0.0,720,ShoulderPress1,0,machine
2.0762780422807685,1.1160768682294833,3.2391374180668,720,Person1,0,person
0.8090352822529039,2.310372139482048,3.3948842344011143,720,Person2,0,person
2.3503539794319144,1.4951289544660684,2.799424718342895,720,Person3,0,person
1.707732858706965,0.5,2.6987223791968713,720,Person4,0,person
1.0,1.0,0.0,721,LatPulldown1,1,machine
2.0,1.0,0.0,721,Bench1,1,machine
1.0,2.0,0.0,721,BicepCurlMachine1,1,machine
2.0,2.0,0.0,721,ShoulderPress1,0,machine
2.0825768725310785,1.1800457277609595,3.2480101214598642,721,Person1,0,person
0.7978530868886684,2.255285165327584,3.370306028552992,721,Person2,0,person
2.3621546353005645,1.3836168956167811,2.78757967248763,721,Person3,0,person
1.7929337470778153,0.5294555864402947,2.724818279502326,721,Person4,0,person
1.0,1.0,0.0,722,LatPulldown1,1,machine
2.0,1.0,0.0,722,Bench1,1,machine
1.0,2.0,0.0,722,BicepCurlMachine1,1,machine
2.0,2.0,0.0,722,ShoulderPress1,0,machine
2.043385692228969,1.1497123943411276,3.283119769004554,722,Person1,0,person
0.6955241646417456,2.2320859823138792,3.3686857101477385,722,Person2,0,person
2.2975557465939187,1.4731726664601816,2.778989743020011,722,Person3,0,person
1.765843710755114,0.5262879672734551,2.704945304026859,722,Person4,0,person
1.0,1.0,0.0,723,LatPulldown1,1,machine
2.0,1.0,0.0,723,Bench1,1,machine
1.0,2.0,0.0,723,BicepCurlMachine1,1,machine
2.0,2.0,0.0,723,ShoulderPress1,0,machine
2.078909295244673,1.1181101873850685,3.306669762929936,723,Person1,0,person
0.7550578574312006,2.151049843939349,3.3452294430838645,723,Person2,0,person
2.2828414358573084,1.4889628496687872,2.8053714783500223,723,Person3,0,person
1.7780265514489364,0.5117776570101557,2.6939754043239903,723,Person4,0,person
1.0,1.0,0.0,724,LatPulldown1,1,machine
2.0,1.0,0.0,724,Bench1,1,machine
1.0,2.0,0.0,724,BicepCurlMachine1,1,machine
2.0,2.0,0.0,724,ShoulderPress1,0,machine
1.994196761525879,1.2273304060579824,3.2565059935800678,724,Person1,0,person
0.7288943500551082,2.1813031483917142,3.3385094674423654,724,Person2,0,person
2.288366252530358,1.430848981535077,2.805824112253143,724,Person3,0,person
1.7820503823395308,0.5105853675028855,2.6781602427800317,724,Person4,0,person
1.0,1.0,0.0,725,LatPulldown1,1,machine
2.0,1.0,0.0,725,Bench1,1,machine
1.0,2.0,0.0,725,BicepCurlMachine1,1,machine
2.0,2.0,0.0,725,ShoulderPress1,0,machine
2.013266457119951,1.1704270222295516,3.2357933086101505,725,Person1,0,person
0.7859703998518834,2.1780845837754166,3.308517777769327,725,Person2,0,person
2.2463447247559074,1.4186227620602507,2.809469213014512,725,Person3,0,person
1.820407874097873,0.5167731954667601,2.7088053732479,725,Person4,0,person
1.0,1.0,0.0,726,LatPulldown1,0,machine
2.0,1.0,0.0,726,Bench1,1,machine
1.0,2.0,0.0,726,BicepCurlMachine1,1,machine
2.0,2.0,0.0,726,ShoulderPress1,0,machine
1.9157360769348526,1.1950431424427914,3.251053015937364,726,Person1,0,person
0.7755881469534679,2.147844267111117,3.2918833877725127,726,Person2,0,person
2.2680317527179534,1.4111248326476888,2.80275532565522,726,Person3,0,person
1.7735155602301336,0.5150020719632464,2.679963595334473,726,Person4,0,person
1.0,1.0,0.0,727,LatPulldown1,0,machine
2.0,1.0,0.0,727,Bench1,1,machine
1.0,2.0,0.0,727,BicepCurlMachine1,1,machine
2.0,2.0,0.0,727,ShoulderPress1,0,machine
1.80213665281566,1.1195399502126466,3.26910141448186,727,Person1,0,person
0.7782705159458503,2.0973151243222095,3.289991543664322,727,Person2,0,person
2.252435764995355,1.4325300602621607,2.8023793444199065,727,Person3,0,person
1.799703296538363,0.5080030017341192,2.655683226784306,727,Person4,0,person
1.0,1.0,0.0,728,LatPulldown1,0,machine
2.0,1.0,0.0,728,Bench1,1,machine
1.0,2.0,0.0,728,BicepCurlMachine1,1,machine
2.0,2.0,0.0,728,ShoulderPress1,0,machine
1.8350247521920016,1.079661926419081,3.2617703068579353,728,Person1,0,person
0.8704368045502884,2.0744105893682527,3.2993637281520054,728,Person2,0,person
2.210250363006054,1.3887011691279718,2.786882641627696,728,Person3,0,person
1.7872421272346306,0.5167804120649865,2.659314144275115,728,Person4,0,person
1.0,1.0,0.0,729,LatPulldown1,0,machine
2.0,1.0,0.0,729,Bench1,1,machine
1.0,2.0,0.0,729,BicepCurlMachine1,1,machine
2.0,2.0,0.0,729,ShoulderPress1,0,machine
1.8992486892017109,1.06800548368775,3.2612815421759556,729,Person1,0,person
0.8792779763122246,2.047045364238116,3.3106853880939036,729,Person2,0,person
2.3174428152689726,1.426980133410432,2.760636078520165,729,Person3,0,person
1.747745034103913,0.5105970129291496,2.67453791436962,729,Person4,0,person
1.0,1.0,0.0,730,LatPulldown1,0,machine
2.0,1.0,0.0,730,Bench1,1,machine
1.0,2.0,0.0,730,BicepCurlMachine1,1,machine
2.0,2.0,0.0,730,ShoulderPress1,0,machine
1.987490077007798,0.9999861300838259,3.249651861126786,730,Person1,0,person
0.8616211007720171,2.011924433200481,3.3307668444741214,730,Person2,0,person
2.306742929382691,1.4472959327995194,2.748376861493959,730,Person3,0,person
1.7862852486533243,0.5,2.671400368721028,730,Person4,0,person
1.0,1.0,0.0,731,LatPulldown1,0,machine
2.0,1.0,0.0,731,Bench1,1,machine
1.0,2.0,0.0,731,BicepCurlMachine1,1,machine
2.0,2.0,0.0,731,ShoulderPress1,0,machine
1.9726927055100656,0.976160567530612,3.247643790426148,731,Person1,0,person
0.8323763072390314,2.0244556968556773,3.3473116952236603,731,Person2,0,person
2.3775885099319622,1.444879067497507,2.747602590807404,731,Person3,0,person
1.8654052848222047,0.5,2.6878222965580147,731,Person4,0,person
1.0,1.0,0.0,732,LatPulldown1,0,machine
2.0,1.0,0.0,732,Bench1,1,machine
1.0,2.0,0.0,732,BicepCurlMachine1,1,machine
2.0,2.0,0.0,732,ShoulderPress1,0,machine
1.896352224714124,0.9292464206801934,3.24409760014761,732,Person1,0,person
0.8541221539421978,2.0067851233847893,3.376870169451009,732,Person2,0,person
2.3658486866650463,1.3958684575082785,2.72608306707022,732,Person3,0,person
1.8846793529812356,0.5,2.6711948538448755,732,Person4,0,person
1.0,1.0,0.0,733,LatPulldown1,0,machine
2.0,1.0,0.0,733,Bench1,1,machine
1.0,2.0,0.0,733,BicepCurlMachine1,1,machine
2.0,2.0,0.0,733,ShoulderPress1,0,machine
1.9749741711284838,0.9133273098313296,3.243267155486884,733,Person1,0,person
0.7918050497327929,1.9507023652588955,3.409592513670396,733,Person2,0,person
2.402035417974931,1.292969564611843,2.698560755137204,733,Person3,0,person
1.7799979235024947,0.501705157487627,2.6171238313707272,733,Person4,0,person
1.0,1.0,0.0,734,LatPulldown1,0,machine
2.0,1.0,0.0,734,Bench1,1,machine
1.0,2.0,0.0,734,BicepCurlMachine1,1,machine
2.0,2.0,0.0,734,ShoulderPress1,0,machine
2.0078526171736537,0.9309812386340374,3.220006004277954,734,Person1,0,person
0.7643744172400933,1.9553315503354158,3.434205047318545,734,Person2,0,person
2.5,1.304540363352434,2.7333638206122592,734,Person3,0,person
1.7205638682597235,0.5,2.6149953029329094,734,Person4,0,person
1.0,1.0,0.0,735,LatPulldown1,0,machine
2.0,1.0,0.0,735,Bench1,1,machine
1.0,2.0,0.0,735,BicepCurlMachine1,1,machine
2.0,2.0,0.0,735,ShoulderPress1,0,machine
1.9548718246244183,0.9048504191808812,3.2244293915450584,735,Person1,0,person
0.7206340492458332,1.935183834913927,3.4647204512158125,735,Person2,0,person
2.5,1.286120193705056,2.753158989626172,735,Person3,0,person
1.751265421386765,0.5517442241019666,2.6148709250522515,735,Person4,0,person
1.0,1.0,0.0,736,LatPulldown1,0,machine
2.0,1.0,0.0,736,Bench1,1,machine
1.0,2.0,0.0,736,BicepCurlMachine1,1,machine
2.0,2.0,0.0,736,ShoulderPress1,0,machine
1.9638586436045584,0.8918762998422523,3.210428636633679,736,Person1,0,person
0.7875871284489199,1.9743943275797007,3.496992076837002,736,Person2,0,person
2.499367012586733,1.3366972421212324,2.7286433803597396,736,Person3,0,person
1.7885391251377765,0.5500169371704144,2.615925254855462,736,Person4,0,person
1.0,1.0,0.0,737,LatPulldown1,0,machine
2.0,1.0,0.0,737,Bench1,1,machine
1.0,2.0,0.0,737,BicepCurlMachine1,1,machine
2.0,2.0,0.0,737,ShoulderPress1,0,machine
1.958627512966294,0.9618207271963591,3.1965194704734574,737,Person1,0,person
0.8091680747280875,1.938421743897937,3.4804537000935993,737,Person2,0,person
2.490273362396111,1.4013926724373449,2.6959226818398534,737,Person3,0,person
1.7677902519133188,0.5887869100292062,2.5829193711909473,737,Person4,0,person
1.0,1.0,0.0,738,LatPulldown1,0,machine
2.0,1.0,0.0,738,Bench1,1,machine
1.0,2.0,0.0,738,BicepCurlMachine1,1,machine
2.0,2.0,0.0,738,ShoulderPress1,0,machine
1.958485846201581,0.9393102008243482,3.195612616698195,738,Person1,0,person
0.7909293407997313,1.8954975494762307,3.4920631160218343,738,Person2,0,person
2.463997240528855,1.4114204858838877,2.692696725035258,738,Person3,0,person
1.831445748418255,0.6789256397955467,2.5834299702713666,738,Person4,0,person
1.0,1.0,0.0,739,LatPulldown1,0,machine
2.0,1.0,0.0,739,Bench1,1,machine
1.0,2.0,0.0,739,BicepCurlMachine1,1,machine
2.0,2.0,0.0,739,ShoulderPress1,0,machine
2.0464968764143183,0.9442847070893058,3.1917001534415514,739,Person1,0,person
0.7812039501605309,1.894337804065062,3.5,739,Person2,0,person
2.447508740783777,1.3556643513968125,2.673045192751437,739,Person3,0,person
1.8076572420681902,0.5966258908506672,2.5639926821493537,739,Person4,0,person
1.0,1.0,0.0,740,LatPulldown1,0,machine
2.0,1.0,0.0,740,Bench1,1,machine
1.0,2.0,0.0,740,BicepCurlMachine1,1,machine
2.0,2.0,0.0,740,ShoulderPress1,0,machine
2.070114108100869,0.9684981881517057,3.1956893093022676,740,Person1,0,person
0.8638278901574004,1.8387756117905074,3.5,740,Person2,0,person
2.404227389072078,1.3601133517733652,2.624726562997227,740,Person3,0,person
1.8506710191678186,0.6771441789580299,2.5294753783821764,740,Person4,0,person
1.0,1.0,0.0,741,LatPulldown1,0,machine
2.0,1.0,0.0,741,Bench1,1,machine
1.0,2.0,0.0,741,BicepCurlMachine1,1,machine
2.0,2.0,0.0,741,ShoulderPress1,0,machine
2.1102112692820523,0.9396214837608482,3.2019453390328394,741,Person1,0,person
0.8565324294087637,1.793525196056098,3.49733596005077,741,Person2,0,person
2.4576542278140474,1.4573678299628126,2.6422660074236006,741,Person3,0,person
1.840502148958478,0.7267433905622609,2.569107228036925,741,Person4,0,person
1.0,1.0,0.0,742,LatPulldown1,0,machine
2.0,1.0,0.0,742,Bench1,1,machine
1.0,2.0,0.0,742,BicepCurlMachine1,1,machine
2.0,2.0,0.0,742,ShoulderPress1,0,machine
2.20394950771001,0.903092476679816,3.2158899895886663,742,Person1,0,person
0.8778520838406934,1.8232564450796234,3.483638303206151,742,Person2,0,person
2.459268788440802,1.4994092349530732,2.6365970037924784,742,Person3,0,person
1.824567877022302,0.7085974211591177,2.5778980281730504,742,Person4,0,person
1.0,1.0,0.0,743,LatPulldown1,0,machine
2.0,1.0,0.0,743,Bench1,1,machine
1.0,2.0,0.0,743,BicepCurlMachine1,1,machine
2.0,2.0,0.0,743,ShoulderPress1,0,machine
2.237722386810178,0.8684709118118201,3.218193937931506,743,Person1,0,person
0.9011912755986676,1.821754022442663,3.485425359264965,743,Person2,0,person
2.5,1.4970825712082534,2.6037460547812588,743,Person3,0,person
1.8826428648647255,0.6651586004487121,2.584450770335532,743,Person4,0,person
1.0,1.0,0.0,744,LatPulldown1,0,machine
2.0,1.0,0.0,744,Bench1,1,machine
1.0,2.0,0.0,744,BicepCurlMachine1,1,machine
2.0,2.0,0.0,744,ShoulderPress1,0,machine
2.356108900626982,0.887461310954567,3.1956180142392725,744,Person1,0,person
0.9287946955693983,1.906525363259286,3.4856285645495393,744,Person2,0,person
2.4950037475845233,1.486099621953195,2.6067607108349082,744,Person3,0,person
1.8649696862047547,0.6565915303376024,2.5990405021264347,744,Person4,0,person
1.0,1.0,0.0,745,LatPulldown1,0,machine
2.0,1.0,0.0,745,Bench1,1,machine
1.0,2.0,0.0,745,BicepCurlMachine1,1,machine
2.0,2.0,0.0,745,ShoulderPress1,0,machine
2.4288640027811312,0.8620917854803875,3.154326393375543,745,Person1,0,person
0.9339703168869954,1.8748408319213816,3.487059906028044,745,Person2,0,person
2.49840435079798,1.4691396288224297,2.5972568881795635,745,Person3,0,person
1.8963200528715902,0.6124412794500705,2.577378113746555,745,Person4,0,person
1.0,1.0,0.0,746,LatPulldown1,0,machine
2.0,1.0,0.0,746,Bench1,1,machine
1.0,2.0,0.0,746,BicepCurlMachine1,1,machine
2.0,2.0,0.0,746,ShoulderPress1,0,machine
2.5,0.820243599278568,3.1451637387897136,746,Person1,0,person
0.9683240818549484,1.9229183594719492,3.4871688744850036,746,Person2,0,person
2.5,1.528857246354543,2.596592096449036,746,Person3,0,person
1.8952553812120005,0.5448403976428582,2.592562229314137,746,Person4,0,person
1.0,1.0,0.0,747,LatPulldown1,0,machine
2.0,1.0,0.0,747,Bench1,1,machine
1.0,2.0,0.0,747,BicepCurlMachine1,1,machine
2.0,2.0,0.0,747,ShoulderPress1,0,machine
2.5,0.8324664310544546,3.121105594053059,747,Person1,0,person
0.932277275284873,1.917091422476889,3.5,747,Person2,0,person
2.5,1.5180871245937206,2.6207472993415157,747,Person3,0,person
1.87599876396683,0.5878131238975619,2.590075409942301,747,Person4,0,person
1.0,1.0,0.0,748,LatPulldown1,0,machine
2.0,1.0,0.0,748,Bench1,1,machine
1.0,2.0,0.0,748,BicepCurlMachine1,1,machine
2.0,2.0,0.0,748,ShoulderPress1,0,machine
2.4998732419693965,0.822685056311935,3.152017365678227,748,Person1,0,person
1.0302617908810143,1.8890251155984583,3.5,748,Person2,0,person
2.5,1.4480703596067264,2.6083112615990265,748,Person3,0,person
1.7166525014346934,0.5908498954206397,2.602220701736028,748,Person4,0,person
1.0,1.0,0.0,749,LatPulldown1,0,machine
2.0,1.0,0.0,749,Bench1,1,machine
1.0,2.0,0.0,749,BicepCurlMachine1,1,machine
2.0,2.0,0.0,749,ShoulderPress1,0,machine
2.5,0.7913541169518747,3.191826146623035,749,Person1,0,person
1.1068121808978018,1.8914056082438138,3.4968425860232055,749,Person2,0,person
2.4484356994182352,1.3832513468793073,2.6168309627414748,749,Person3,0,person
1.7858259877444713,0.6567516798210945,2.58966657287354,749,Person4,0,person
1.0,1.0,0.0,750,LatPulldown1,0,machine
2.0,1.0,0.0,750,Bench1,1,machine
1.0,2.0,0.0,750,BicepCurlMachine1,1,machine
2.0,2.0,0.0,750,ShoulderPress1,0,machine
2.492512971191244,0.7253690408466099,3.1760083813794475,750,Person1,0,person
1.1440282311246275,1.879863464649369,3.498812583619545,750,Person2,0,person
2.4430220677079775,1.3950543250492635,2.5951292202022853,750,Person3,0,person
1.7745086655541518,0.6588802267475332,2.5902780232033673,750,Person4,0,person
1.0,1.0,0.0,751,LatPulldown1,0,machine
2.0,1.0,0.0,751,Bench1,1,machine
1.0,2.0,0.0,751,BicepCurlMachine1,1,machine
2.0,2.0,0.0,751,ShoulderPress1,0,machine
2.427302005743309,0.7220011827918802,3.169509758042982,751,Person1,0,person
1.1259215762669685,1.8124400503182205,3.5,751,Person2,0,person
2.3855028860344847,1.4163959498149077,2.575909666146831,751,Person3,0,person
1.7459904300477673,0.7622582297779386,2.607044839003293,751,Person4,0,person
1.0,1.0,0.0,752,LatPulldown1,0,machine
2.0,1.0,0.0,752,Bench1,1,machine
1.0,2.0,0.0,752,BicepCurlMachine1,1,machine
2.0,2.0,0.0,752,ShoulderPress1,0,machine
2.373510614117974,0.8108707327268105,3.2072890104078127,752,Person1,0,person
1.1730182019446649,1.7595103636062308,3.5,752,Person2,0,person
2.3649090314871333,1.3853069074923074,2.573465750282655,752,Person3,0,person
1.6829921047628464,0.8021747037028037,2.625964635937317,752,Person4,0,person
1.0,1.0,0.0,753,LatPulldown1,0,machine
2.0,1.0,0.0,753,Bench1,1,machine
1.0,2.0,0.0,753,BicepCurlMachine1,1,machine
2.0,2.0,0.0,753,ShoulderPress1,0,machine
2.3725498937667466,0.8580946444713253,3.182201854328927,753,Person1,0,person
1.149980872709847,1.7264524777571053,3.5,753,Person2,0,person
2.377991968198965,1.3837053401837607,2.582591086143064,753,Person3,0,person
1.6453369022136444,0.7593547006359401,2.6071052556748655,753,Person4,0,person
1.0,1.0,0.0,754,LatPulldown1,0,machine
2.0,1.0,0.0,754,Bench1,1,machine
1.0,2.0,0.0,754,BicepCurlMachine1,1,machine
2.0,2.0,0.0,754,ShoulderPress1,0,machine
2.3300922305579155,0.8056253538219837,3.1833448667688886,754,Person1,0,person
1.169266465619593,1.7330624701029353,3.5,754,Person2,0,person
2.3085942168967177,1.3306554248249998,2.601044801517921,754,Person3,0,person
1.6841070464705317,0.7739502849370334,2.6152639203079953,754,Person4,0,person
1.0,1.0,0.0,755,LatPulldown1,0,machine
2.0,1.0,0.0,755,Bench1,1,machine
1.0,2.0,0.0,755,BicepCurlMachine1,1,machine
2.0,2.0,0.0,755,ShoulderPress1,0,machine
2.271502498953488,0.8969160042864358,3.18337054849545,755,Person1,0,person
1.1495375222157604,1.6855209579872164,3.5,755,Person2,0,person
2.3579222343567974,1.3149124099611225,2.620474569316491,755,Person3,0,person
1.6291949056840422,0.8529423934711158,2.5884241958991168,755,Person4,0,person
1.0,1.0,0.0,756,LatPulldown1,0,machine
2.0,1.0,0.0,756,Bench1,1,machine
1.0,2.0,0.0,756,BicepCurlMachine1,1,machine
2.0,2.0,0.0,756,ShoulderPress1,0,machine
2.249432771218551,0.8979108131651875,3.181872797377284,756,Person1,0,person
1.1193586155043969,1.7215298070238452,3.5,756,Person2,0,person
2.2872998727673544,1.4620439638145888,2.6211021596884643,756,Person3,0,person
1.6754620221194716,0.9630031259118778,2.6059462391806116,756,Person4,0,person
1.0,1.0,0.0,757,LatPulldown1,0,machine
2.0,1.0,0.0,757,Bench1,1,machine
1.0,2.0,0.0,757,BicepCurlMachine1,1,machine
2.0,2.0,0.0,757,ShoulderPress1,0,machine
2.2394779214320395,0.8104200862003035,3.1732848222851993,757,Person1,0,person
1.0894517859478432,1.766657699919497,3.486022614372326,757,Person2,0,person
2.3128562140151736,1.4470747190549238,2.630035028482606,757,Person3,0,person
1.6951324920141086,1.050538743806198,2.6034720569910377,757,Person4,0,person
1.0,1.0,0.0,758,LatPulldown1,0,machine
2.0,1.0,0.0,758,Bench1,1,machine
1.0,2.0,0.0,758,BicepCurlMachine1,1,machine
2.0,2.0,0.0,758,ShoulderPress1,0,machine
2.2852470879001014,0.8225414450262675,3.1747490463619576,758,Person1,0,person
1.0434803479792523,1.7952517121482072,3.4850055443873718,758,Person2,0,person
2.2256621418673705,1.4051570135288998,2.6220710499166437,758,Person3,0,person
1.6292871957834199,0.9560575968163685,2.6210212725633903,758,Person4,0,person
1.0,1.0,0.0,759,LatPulldown1,0,machine
2.0,1.0,0.0,759,Bench1,1,machine
1.0,2.0,0.0,759,BicepCurlMachine1,1,machine
2.0,2.0,0.0,759,ShoulderPress1,0,machine
2.26290913309821,0.9495305376192571,3.2039717260968605,759,Person1,0,person
0.9780624197999837,1.835352429040862,3.4775999805469473,759,Person2,0,person
2.2278763491286835,1.4336532230088666,2.6435533704823952,759,Person3,0,person
1.5992627452046762,0.9660852833476354,2.63137428391058,759,Person4,0,person
1.0,1.0,0.0,760,LatPulldown1,0,machine
2.0,1.0,0.0,760,Bench1,1,machine
1.0,2.0,0.0,760,BicepCurlMachine1,1,machine
2.0,2.0,0.0,760,ShoulderPress1,1,machine
2.246557593516238,0.9836671669314523,3.2026454641610123,760,Person1,0,person
0.9634864408373017,1.834898371829767,3.4950204514662215,760,Person2,0,person
2.104086326090145,1.5335370824659353,2.666990086918242,760,Person3,0,person
1.594579545899095,0.9494847729728803,2.6324141160706556,760,Person4,0,person
1.0,1.0,0.0,761,LatPulldown1,0,machine
2.0,1.0,0.0,761,Bench1,1,machine
1.0,2.0,0.0,761,BicepCurlMachine1,1,machine
2.0,2.0,0.0,761,ShoulderPress1,1,machine
2.270948117400175,1.0266050238223006,3.2190613269952832,761,Person1,0,person
0.8709873412761568,1.7745194035732477,3.4994091622525723,761,Person2,0,person
2.046756685391585,1.520342735731503,2.6383114999233284,761,Person3,0,person
1.6125893956576685,0.9480173355621303,2.6390899547422264,761,Person4,0,person
1.0,1.0,0.0,762,LatPulldown1,0,machine
2.0,1.0,0.0,762,Bench1,1,machine
1.0,2.0,0.0,762,BicepCurlMachine1,1,machine
2.0,2.0,0.0,762,ShoulderPress1,1,machine
2.29265376788162,1.0034532206549505,3.2102486326528514,762,Person1,0,person
0.7936269406707361,1.737580062330975,3.481831196344244,762,Person2,0,person
2.0410840984717273,1.4163883921448897,2.6423676203597783,762,Person3,0,person
1.665975852438562,0.9869356538291928,2.6236469207831026,762,Person4,0,person
1.0,1.0,0.0,763,LatPulldown1,0,machine
2.0,1.0,0.0,763,Bench1,1,machine
1.0,2.0,0.0,763,BicepCurlMachine1,1,machine
2.0,2.0,0.0,763,ShoulderPress1,1,machine
2.283892498430359,0.9526932766816424,3.2106661398472225,763,Person1,0,person
0.7377297661184885,1.7554909115328403,3.48077452847694,763,Person2,0,person
1.9650244420860672,1.433856311218161,2.627608450576674,763,Person3,0,person
1.7115287939164279,1.0228349363457716,2.6014286505251207,763,Person4,0,person
1.0,1.0,0.0,764,LatPulldown1,0,machine
2.0,1.0,0.0,764,Bench1,1,machine
1.0,2.0,0.0,764,BicepCurlMachine1,1,machine
2.0,2.0,0.0,764,ShoulderPress1,1,machine
2.3217480734922518,0.9427881718983944,3.2430263731319617,764,Person1,0,person
0.7774533728271981,1.7284486991949668,3.4907934343414753,764,Person2,0,person
1.9458448033189828,1.4073102522764234,2.663657616932766,764,Person3,0,person
1.6190845021195632,1.0949872374916982,2.611041307589112,764,Person4,0,person
1.0,1.0,0.0,765,LatPulldown1,0,machine
2.0,1.0,0.0,765,Bench1,1,machine
1.0,2.0,0.0,765,BicepCurlMachine1,1,machine
2.0,2.0,0.0,765,ShoulderPress1,1,machine
2.2796539407375853,0.9913961083698924,3.245123485882094,765,Person1,0,person
0.8429231455309966,1.7267808981521653,3.493070557989037,765,Person2,0,person
1.9597024543747372,1.433696629393616,2.6561371690969446,765,Person3,0,person
1.6237329691958873,1.1167882289762365,2.5994971704841703,765,Person4,0,person
1.0,1.0,0.0,766,LatPulldown1,0,machine
2.0,1.0,0.0,766,Bench1,1,machine
1.0,2.0,0.0,766,BicepCurlMachine1,1,machine
2.0,2.0,0.0,766,ShoulderPress1,1,machine
2.2997721773695337,1.0337564376581119,3.2494552456163293,766,Person1,0,person
0.8811457434952086,1.7754098367529711,3.496037742785223,766,Person2,0,person
2.031336701666646,1.4327568399170365,2.6713854107504704,766,Person3,0,person
1.605032479213709,1.1341287437047403,2.6195048350594528,766,Person4,0,person
1.0,1.0,0.0,767,LatPulldown1,0,machine
2.0,1.0,0.0,767,Bench1,1,machine
1.0,2.0,0.0,767,BicepCurlMachine1,1,machine
2.0,2.0,0.0,767,ShoulderPress1,1,machine
2.2931329930750324,0.9626620763819942,3.2384118703310607,767,Person1,0,person
0.8887932214048565,1.7807305918160954,3.4808982617328907,767,Person2,0,person
1.9792119877343137,1.4251019883916476,2.6816274878228095,767,Person3,0,person
1.6252543086539326,1.094199771181136,2.6328520498169556,767,Person4,0,person
1.0,1.0,0.0,768,LatPulldown1,0,machine
2.0,1.0,0.0,768,Bench1,1,machine
1.0,2.0,0.0,768,BicepCurlMachine1,1,machine
2.0,2.0,0.0,768,ShoulderPress1,1,machine
2.2768405329822206,0.9635104098465589,3.251900216418105,768,Person1,0,person
0.9428577260046509,1.7380759925765084,3.4665112957329325,768,Person2,0,person
1.9462936790456917,1.4220651103382014,2.697533408226831,768,Person3,0,person
1.5360494362492074,0.9888725119895677,2.6061735670501247,768,Person4,0,person
1.0,1.0,0.0,769,LatPulldown1,0,machine
2.0,1.0,0.0,769,Bench1,1,machine
1.0,2.0,0.0,769,BicepCurlMachine1,1,machine
2.0,2.0,0.0,769,ShoulderPress1,1,machine
2.204549178904389,0.9319677585398656,3.2613416582140253,769,Person1,0,person
0.9633235179563914,1.7115037398907693,3.4684511793097688,769,Person2,0,person
2.035423061074729,1.4144792089009923,2.7046232092450095,769,Person3,0,person
1.5293820082925609,1.0952182381261175,2.5842653948735133,769,Person4,0,person
1.0,1.0,0.0,770,LatPulldown1,0,machine
2.0,1.0,0.0,770,Bench1,1,machine
1.0,2.0,0.0,770,BicepCurlMachine1,1,machine
